timestamp,worker_x,center_x,confidence,note
2025-04-07 13:15:19,201.65,193.99,0.85,ignored (worker)
2025-04-07 13:15:20,201.65,192.94,0.84,ignored (worker)
2025-04-07 13:15:21,201.65,194.62,0.87,ignored (worker)
2025-04-07 13:15:22,201.65,192.61,0.82,ignored (worker)
2025-04-07 13:15:23,201.65,193.47,0.86,ignored (worker)
2025-04-07 13:15:26,201.65,199.18,0.87,ignored (worker)
2025-04-07 13:15:27,201.65,194.02,0.85,ignored (worker)
2025-04-07 13:15:29,201.65,193.9,0.84,ignored (worker)
2025-04-07 13:15:30,201.65,592.52,0.93,triggered
2025-04-07 13:15:31,201.65,457.17,0.92,triggered
2025-04-07 13:15:32,201.65,368.79,0.91,triggered
2025-04-07 13:15:33,201.65,303.14,0.92,triggered
2025-04-07 13:15:34,201.65,288.68,0.88,triggered
2025-04-07 13:15:35,201.65,273.43,0.92,triggered
2025-04-07 13:15:36,201.65,295.91,0.9,triggered
2025-04-07 13:15:37,201.65,272.23,0.9,triggered
2025-04-07 13:15:38,201.65,254.96,0.87,triggered
2025-04-07 13:15:39,201.65,288.08,0.88,triggered
2025-04-07 13:15:40,201.65,356.63,0.93,triggered
2025-04-07 13:15:41,201.65,461.11,0.92,triggered
2025-04-07 13:15:42,201.65,605.77,0.88,triggered
2025-04-07 13:15:43,201.65,193.15,0.84,ignored (worker)
2025-04-07 13:15:45,201.65,192.66,0.85,ignored (worker)
2025-04-07 13:15:46,201.65,191.88,0.86,ignored (worker)
2025-04-07 13:15:47,201.65,193.85,0.85,ignored (worker)
2025-04-07 13:15:48,201.65,195.44,0.87,ignored (worker)
2025-04-07 13:15:49,201.65,206.99,0.83,ignored (worker)
2025-04-07 13:15:50,201.65,208.39,0.84,ignored (worker)
2025-04-07 13:15:51,201.65,192.26,0.85,ignored (worker)
2025-04-07 13:15:52,201.65,193.57,0.85,ignored (worker)
2025-04-07 13:15:53,201.65,195.05,0.85,ignored (worker)
2025-04-07 13:15:53,201.65,104.19,0.59,triggered
2025-04-07 13:15:54,201.65,76.48,0.92,triggered
2025-04-07 13:15:55,201.65,45.89,0.93,triggered
2025-04-07 13:15:56,201.65,38.32,0.93,triggered
2025-04-07 13:15:57,201.65,24.55,0.92,triggered
2025-04-07 13:15:58,201.65,82.4,0.89,triggered
2025-04-07 13:15:59,201.65,65.32,0.91,triggered
2025-04-07 13:16:00,201.65,124.62,0.88,triggered
2025-04-07 13:16:04,201.65,153.02,0.9,triggered
2025-04-07 13:16:05,201.65,66.83,0.92,triggered
2025-04-07 13:16:06,201.65,40.22,0.92,triggered
2025-04-07 13:16:07,201.65,45.26,0.92,triggered
2025-04-07 13:16:08,201.65,87.72,0.88,triggered
2025-04-07 13:16:09,201.65,193.83,0.84,ignored (worker)
2025-04-07 13:16:09,201.65,103.37,0.35,triggered
2025-04-07 13:16:10,201.65,193.72,0.84,ignored (worker)
2025-04-07 13:16:10,201.65,104.4,0.4,triggered
2025-04-07 13:16:11,201.65,193.43,0.84,ignored (worker)
2025-04-07 13:16:13,201.65,191.5,0.85,triggered
2025-04-07 13:16:14,201.65,193.53,0.84,ignored (worker)
2025-04-07 13:16:16,201.65,202.01,0.87,ignored (worker)
2025-04-07 13:16:17,201.65,193.8,0.85,ignored (worker)
2025-04-07 13:16:19,201.65,192.85,0.86,ignored (worker)
2025-04-07 13:16:20,201.65,195.6,0.85,ignored (worker)
2025-04-07 13:16:21,201.65,194.25,0.83,ignored (worker)
2025-04-07 13:16:22,201.65,194.96,0.87,ignored (worker)
2025-04-07 13:16:23,201.65,195.28,0.85,ignored (worker)
2025-04-07 13:16:24,201.65,194.43,0.86,ignored (worker)
2025-04-07 13:16:25,201.65,196.58,0.86,ignored (worker)
2025-04-07 13:16:28,201.65,464.43,0.89,triggered
2025-04-07 13:16:29,201.65,389.63,0.91,triggered
2025-04-07 13:16:31,201.65,281.08,0.9,triggered
2025-04-07 13:16:32,201.65,277.16,0.88,triggered
2025-04-07 13:16:35,201.65,146.51,0.89,triggered
2025-04-07 13:16:36,201.65,111.08,0.9,triggered
2025-04-07 13:16:37,201.65,89.06,0.92,triggered
2025-04-07 13:16:38,201.65,80.53,0.9,triggered
2025-04-07 13:16:40,201.65,74.83,0.89,triggered
2025-04-07 13:16:41,201.65,89.87,0.89,triggered
2025-04-07 13:16:42,201.65,193.7,0.87,ignored (worker)
2025-04-07 13:16:42,201.65,99.65,0.86,triggered
2025-04-07 13:16:43,201.65,218.42,0.87,triggered
2025-04-07 13:16:44,201.65,211.04,0.8,ignored (worker)
2025-04-07 13:16:45,201.65,202.68,0.86,ignored (worker)
2025-04-07 13:16:46,201.65,195.3,0.86,ignored (worker)
2025-04-07 13:16:48,201.65,194.19,0.85,ignored (worker)
2025-04-07 13:16:50,201.65,194.96,0.85,ignored (worker)
2025-04-07 13:16:51,201.65,195.32,0.85,ignored (worker)
2025-04-07 13:16:52,201.65,206.64,0.79,ignored (worker)
2025-04-07 13:16:53,201.65,213.44,0.88,triggered
2025-04-07 13:16:55,201.65,199.31,0.83,ignored (worker)
2025-04-07 13:16:56,201.65,92.7,0.87,triggered
2025-04-07 13:16:58,201.65,66.57,0.9,triggered
2025-04-07 13:16:59,201.65,55.85,0.9,triggered
2025-04-07 13:17:00,201.65,56.69,0.9,triggered
2025-04-07 13:17:03,201.65,72.68,0.9,triggered
2025-04-07 13:17:04,201.65,92.0,0.9,triggered
2025-04-07 13:17:05,201.65,119.07,0.9,triggered
2025-04-07 13:17:06,201.65,158.23,0.85,triggered
2025-04-07 13:17:08,201.65,194.82,0.86,ignored (worker)
2025-04-07 13:17:08,201.65,250.16,0.83,triggered
2025-04-07 13:17:09,201.65,194.58,0.85,ignored (worker)
2025-04-07 13:17:09,201.65,262.12,0.82,triggered
2025-04-07 13:17:10,201.65,294.98,0.88,triggered
2025-04-07 13:17:11,201.65,349.6,0.89,triggered
2025-04-07 13:17:12,201.65,384.78,0.9,triggered
2025-04-07 13:17:13,201.65,494.86,0.92,triggered
2025-04-07 13:17:14,201.65,195.1,0.86,ignored (worker)
2025-04-07 13:17:14,201.65,619.36,0.77,triggered
2025-04-07 13:17:15,201.65,194.73,0.83,ignored (worker)
2025-04-07 13:17:16,201.65,194.67,0.85,ignored (worker)
2025-04-07 13:17:17,201.65,192.82,0.87,ignored (worker)
2025-04-07 13:17:18,201.65,193.01,0.86,ignored (worker)
2025-04-07 13:17:19,201.65,195.07,0.86,ignored (worker)
2025-04-07 13:17:20,201.65,194.43,0.86,ignored (worker)
2025-04-07 13:17:21,201.65,192.57,0.86,ignored (worker)
2025-04-07 13:17:22,201.65,192.92,0.87,ignored (worker)
2025-04-07 13:17:23,201.65,192.51,0.86,ignored (worker)
2025-04-07 13:17:24,201.65,192.82,0.87,ignored (worker)
2025-04-07 13:17:25,201.65,200.55,0.87,ignored (worker)
2025-04-07 13:17:26,201.65,214.94,0.87,triggered
2025-04-07 13:17:27,201.65,221.27,0.79,triggered
2025-04-07 13:17:28,201.65,201.73,0.85,ignored (worker)
2025-04-07 13:17:29,201.65,202.35,0.87,ignored (worker)
2025-04-07 13:17:30,201.65,201.21,0.86,ignored (worker)
2025-04-07 13:17:31,201.65,201.24,0.88,ignored (worker)
2025-04-07 13:17:34,201.65,79.0,0.89,triggered
2025-04-07 13:17:36,201.65,27.17,0.92,triggered
2025-04-07 13:17:37,201.65,16.72,0.89,triggered
2025-04-07 13:17:38,201.65,32.39,0.91,triggered
2025-04-07 13:17:39,201.65,38.16,0.9,triggered
2025-04-07 13:17:40,201.65,53.05,0.89,triggered
2025-04-07 13:17:41,201.65,69.73,0.91,triggered
2025-04-07 13:17:42,201.65,74.35,0.91,triggered
2025-04-07 13:17:44,201.65,101.69,0.9,triggered
2025-04-07 13:17:46,201.65,103.54,0.9,triggered
2025-04-07 13:17:47,201.65,104.34,0.9,triggered
2025-04-07 13:17:50,201.65,91.98,0.92,triggered
2025-04-07 13:17:52,201.65,82.89,0.89,triggered
2025-04-07 13:17:53,201.65,73.87,0.91,triggered
2025-04-07 13:17:54,201.65,82.48,0.9,triggered
2025-04-07 13:17:55,201.65,197.94,0.84,ignored (worker)
2025-04-07 13:17:55,201.65,96.59,0.74,triggered
2025-04-07 13:17:59,201.65,196.01,0.86,ignored (worker)
2025-04-07 13:18:00,201.65,196.89,0.87,ignored (worker)
2025-04-07 13:18:01,201.65,196.37,0.86,ignored (worker)
2025-04-07 13:18:02,201.65,196.47,0.86,ignored (worker)
2025-04-07 13:18:03,201.65,196.6,0.85,ignored (worker)
2025-04-07 13:18:04,201.65,197.64,0.86,ignored (worker)
2025-04-07 13:18:05,201.65,198.15,0.87,ignored (worker)
2025-04-07 13:18:06,201.65,197.12,0.85,ignored (worker)
2025-04-07 13:18:08,201.65,197.98,0.87,ignored (worker)
2025-04-07 13:18:09,201.65,199.56,0.86,ignored (worker)
2025-04-07 13:18:10,201.65,211.95,0.86,triggered
2025-04-07 13:18:11,201.65,204.63,0.88,ignored (worker)
2025-04-07 13:18:12,201.65,199.82,0.85,ignored (worker)
2025-04-07 13:18:13,201.65,517.77,0.93,triggered
2025-04-07 13:18:14,201.65,516.5,0.95,triggered
2025-04-07 13:18:15,201.65,444.93,0.94,triggered
2025-04-07 13:18:16,201.65,378.16,0.92,triggered
2025-04-07 13:18:17,201.65,330.95,0.91,triggered
2025-04-07 13:18:18,201.65,334.69,0.93,triggered
2025-04-07 13:18:19,201.65,436.39,0.93,triggered
2025-04-07 13:18:22,201.65,198.23,0.88,ignored (worker)
2025-04-07 13:18:23,201.65,215.37,0.87,triggered
2025-04-07 13:18:24,201.65,220.54,0.88,triggered
