timestamp,worker_x,center_x,confidence,note
2025-04-07 14:31:26,252.66,260.84,0.6,ignored (worker)
2025-04-07 14:31:27,252.66,259.78,0.54,ignored (worker)
2025-04-07 14:31:28,252.66,261.0,0.51,ignored (worker)
2025-04-07 14:31:29,252.66,259.4,0.66,ignored (worker)
2025-04-07 14:31:30,252.66,259.06,0.6,ignored (worker)
2025-04-07 14:31:31,252.66,261.96,0.65,ignored (worker)
2025-04-07 14:31:32,252.66,258.73,0.69,ignored (worker)
2025-04-07 14:31:33,252.66,258.01,0.6,ignored (worker)
2025-04-07 14:31:34,252.66,258.77,0.56,ignored (worker)
2025-04-07 14:31:35,252.66,107.81,0.82,triggered
2025-04-07 14:31:36,252.66,38.22,0.93,triggered
2025-04-07 14:31:37,252.66,27.54,0.88,triggered
2025-04-07 14:31:38,252.66,34.67,0.92,triggered
2025-04-07 14:31:39,252.66,39.75,0.92,triggered
2025-04-07 14:31:40,252.66,39.19,0.92,triggered
2025-04-07 14:31:41,252.66,20.47,0.83,triggered
2025-04-07 14:31:42,252.66,18.17,0.77,triggered
2025-04-07 14:31:43,252.66,527.97,0.91,triggered
2025-04-07 14:31:44,252.66,443.1,0.92,triggered
2025-04-07 14:31:45,252.66,36.71,0.93,triggered
2025-04-07 14:31:46,252.66,33.07,0.92,triggered
2025-04-07 14:31:47,252.66,41.51,0.94,triggered
2025-04-07 14:31:48,252.66,343.15,0.89,triggered
2025-04-07 14:31:49,252.66,338.05,0.9,triggered
2025-04-07 14:31:50,252.66,19.51,0.86,triggered
2025-04-07 14:31:51,252.66,322.55,0.85,triggered
2025-04-07 14:31:52,252.66,323.02,0.86,triggered
2025-04-07 14:31:53,252.66,322.84,0.87,triggered
2025-04-07 14:31:54,252.66,322.66,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:09,254.41,321.65,0.88,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.51,0.9,triggered
2025-04-07 14:37:10,254.41,320.03,0.9,triggered
2025-04-07 14:37:11,254.41,327.64,0.91,triggered
2025-04-07 14:37:12,254.41,329.57,0.88,triggered
2025-04-07 14:37:13,254.41,338.06,0.89,triggered
2025-04-07 14:37:14,254.41,336.54,0.86,triggered
2025-04-07 14:37:15,254.41,331.04,0.89,triggered
2025-04-07 14:37:16,254.41,328.69,0.89,triggered
2025-04-07 14:37:17,254.41,323.97,0.88,triggered
2025-04-07 14:37:18,254.41,338.32,0.83,triggered
2025-04-07 14:37:19,254.41,343.4,0.88,triggered
2025-04-07 14:37:20,254.41,363.5,0.89,triggered
2025-04-07 14:37:21,254.41,58.49,0.93,triggered
2025-04-07 14:37:22,254.41,85.54,0.96,triggered
2025-04-07 14:37:23,254.41,90.99,0.95,triggered
2025-04-07 14:37:24,254.41,67.25,0.95,triggered
2025-04-07 14:37:25,254.41,47.16,0.93,triggered
2025-04-07 14:37:26,254.41,45.89,0.94,triggered
2025-04-07 14:37:27,254.41,503.3,0.9,triggered
2025-04-07 14:37:28,254.41,597.94,0.88,triggered
2025-04-07 14:37:29,254.41,266.02,0.85,triggered
2025-04-07 14:37:30,254.41,265.98,0.86,triggered
2025-04-07 14:37:31,254.41,266.09,0.83,triggered
2025-04-07 14:37:32,254.41,266.41,0.86,triggered
2025-04-07 14:37:33,254.41,265.74,0.85,triggered
2025-04-07 14:37:34,254.41,51.46,0.94,triggered
2025-04-07 14:37:35,254.41,66.33,0.94,triggered
2025-04-07 14:37:36,254.41,99.1,0.92,triggered
2025-04-07 14:37:37,254.41,95.13,0.91,triggered
2025-04-07 14:37:38,254.41,97.14,0.92,triggered
2025-04-07 14:37:39,254.41,96.73,0.92,triggered
2025-04-07 14:37:40,254.41,96.66,0.92,triggered
2025-04-07 14:37:41,254.41,96.2,0.91,triggered
2025-04-07 14:37:42,254.41,96.39,0.92,triggered
2025-04-07 14:37:43,254.41,95.22,0.91,triggered
2025-04-07 14:37:44,254.41,95.24,0.91,triggered
2025-04-07 14:37:45,254.41,95.44,0.91,triggered
2025-04-07 14:37:46,254.41,75.15,0.93,triggered
2025-04-07 14:37:47,254.41,44.69,0.94,triggered
2025-04-07 14:37:48,254.41,69.43,0.92,triggered
2025-04-07 14:37:49,254.41,42.46,0.94,triggered
2025-04-07 14:37:50,254.41,41.61,0.93,triggered
2025-04-07 14:37:51,254.41,55.48,0.92,triggered
2025-04-07 14:37:52,254.41,95.84,0.91,triggered
2025-04-07 14:37:53,254.41,265.13,0.83,triggered
2025-04-07 14:37:54,254.41,266.1,0.86,triggered
2025-04-07 14:37:55,254.41,265.93,0.87,triggered
2025-04-07 14:37:56,254.41,266.73,0.83,triggered
2025-04-07 14:37:57,254.41,266.58,0.82,triggered
2025-04-07 14:37:58,254.41,266.12,0.85,triggered
2025-04-07 14:37:59,254.41,267.74,0.82,triggered
2025-04-07 14:38:00,254.41,267.33,0.86,triggered
2025-04-07 14:38:01,254.41,266.7,0.88,triggered
2025-04-07 14:38:02,254.41,271.66,0.81,triggered
2025-04-07 14:38:03,254.41,271.49,0.79,triggered
2025-04-07 14:38:04,254.41,270.73,0.81,triggered
2025-04-07 14:38:05,254.41,271.5,0.78,triggered
2025-04-07 14:38:06,254.41,270.61,0.78,triggered
2025-04-07 14:38:07,254.41,270.06,0.81,triggered
2025-04-07 14:38:08,254.41,270.11,0.82,triggered
2025-04-07 14:38:09,254.41,271.62,0.83,triggered
2025-04-07 14:38:10,254.41,271.6,0.8,triggered
2025-04-07 14:38:12,254.41,271.12,0.8,triggered
2025-04-07 14:38:13,254.41,269.97,0.81,triggered
2025-04-07 14:38:14,254.41,270.35,0.83,triggered
