timestamp,worker_x,center_x,confidence,note
2025-04-04 09:42:53,405.89,408.56,0.86,ignored (worker)
2025-04-04 09:42:54,405.89,408.65,0.85,ignored (worker)
2025-04-04 09:42:55,405.89,409.04,0.83,ignored (worker)
2025-04-04 09:42:56,405.89,408.43,0.81,ignored (worker)
2025-04-04 09:42:57,405.89,409.05,0.85,ignored (worker)
2025-04-04 09:42:59,405.89,408.5,0.85,ignored (worker)
2025-04-04 09:43:02,405.89,408.16,0.81,ignored (worker)
2025-04-04 09:43:03,405.89,407.26,0.84,ignored (worker)
2025-04-04 09:43:04,405.89,407.8,0.85,ignored (worker)
2025-04-04 09:43:05,405.89,407.65,0.86,ignored (worker)
2025-04-04 09:43:07,405.89,407.85,0.87,ignored (worker)
2025-04-04 09:43:08,405.89,407.71,0.86,ignored (worker)
2025-04-04 09:43:09,405.89,405.73,0.85,ignored (worker)
2025-04-04 09:43:11,405.89,233.56,0.92,triggered
2025-04-04 09:43:13,405.89,239.31,0.87,triggered
2025-04-04 09:43:14,405.89,269.06,0.9,triggered
2025-04-04 09:43:16,405.89,270.83,0.89,triggered
2025-04-04 09:43:17,405.89,286.75,0.91,triggered
2025-04-04 09:43:18,405.89,332.66,0.88,triggered
2025-04-04 09:43:20,405.89,383.37,0.89,triggered
2025-04-04 09:43:21,405.89,363.01,0.85,triggered
2025-04-04 09:43:22,405.89,366.24,0.86,triggered
2025-04-04 09:43:23,405.89,359.76,0.83,triggered
2025-04-04 09:43:24,405.89,409.84,0.82,ignored (worker)
2025-04-04 09:43:24,405.89,363.33,0.79,triggered
2025-04-04 09:43:25,405.89,256.45,0.92,triggered
2025-04-04 09:43:26,405.89,262.73,0.92,triggered
2025-04-04 09:43:27,405.89,305.7,0.91,triggered
2025-04-04 09:43:28,405.89,309.76,0.92,triggered
2025-04-04 09:43:29,405.89,302.59,0.91,triggered
2025-04-04 09:43:30,405.89,262.45,0.9,triggered
2025-04-04 09:43:31,405.89,249.28,0.9,triggered
2025-04-04 09:43:32,405.89,253.61,0.89,triggered
2025-04-04 09:43:33,405.89,274.05,0.88,triggered
2025-04-04 09:43:34,405.89,303.27,0.87,triggered
2025-04-04 09:43:35,405.89,273.26,0.92,triggered
2025-04-04 09:43:36,405.89,384.83,0.9,triggered
2025-04-04 09:43:40,405.89,407.79,0.88,ignored (worker)
2025-04-04 09:43:49,405.89,387.2,0.9,triggered
2025-04-04 09:43:50,405.89,390.16,0.85,triggered
2025-04-04 09:43:51,405.89,403.39,0.87,ignored (worker)
2025-04-04 09:43:51,405.89,344.16,0.86,triggered
2025-04-04 09:43:52,405.89,403.37,0.87,ignored (worker)
2025-04-04 09:43:52,405.89,342.05,0.86,triggered
2025-04-04 09:43:54,405.89,309.01,0.9,triggered
2025-04-04 09:43:55,405.89,304.4,0.88,triggered
2025-04-04 09:43:56,405.89,304.05,0.88,triggered
2025-04-04 09:43:57,405.89,307.04,0.89,triggered
2025-04-04 09:43:58,405.89,306.17,0.89,triggered
2025-04-04 09:43:59,405.89,305.84,0.89,triggered
2025-04-04 09:44:00,405.89,286.98,0.88,triggered
2025-04-04 09:44:01,405.89,258.34,0.91,triggered
2025-04-04 09:44:02,405.89,243.69,0.91,triggered
2025-04-04 09:44:03,405.89,295.52,0.89,triggered
2025-04-04 09:44:04,405.89,409.69,0.87,ignored (worker)
2025-04-04 09:44:04,405.89,305.66,0.41,triggered
2025-04-04 09:44:05,405.89,409.97,0.88,ignored (worker)
2025-04-04 09:44:05,405.89,305.45,0.76,triggered
2025-04-04 09:44:06,405.89,409.66,0.86,ignored (worker)
2025-04-04 09:44:07,405.89,410.13,0.87,ignored (worker)
2025-04-04 09:44:08,405.89,410.16,0.86,ignored (worker)
2025-04-04 09:44:09,405.89,409.44,0.86,ignored (worker)
2025-04-04 09:44:10,405.89,410.02,0.87,ignored (worker)
2025-04-04 09:44:11,405.89,409.96,0.88,ignored (worker)
2025-04-04 09:44:12,405.89,409.83,0.87,ignored (worker)
2025-04-04 09:44:13,405.89,410.14,0.88,ignored (worker)
2025-04-04 09:44:14,405.89,297.13,0.88,triggered
2025-04-04 09:44:15,405.89,283.9,0.9,triggered
2025-04-04 09:44:16,405.89,265.66,0.93,triggered
2025-04-04 09:44:17,405.89,250.72,0.92,triggered
2025-04-04 09:44:31,405.89,254.92,0.9,triggered
2025-04-04 09:44:31,405.89,268.78,0.88,triggered
2025-04-04 09:44:32,405.89,400.23,0.87,ignored (worker)
2025-04-04 09:44:33,405.89,400.49,0.86,ignored (worker)
2025-04-04 09:44:34,405.89,399.97,0.87,ignored (worker)
2025-04-04 09:44:35,405.89,399.98,0.87,ignored (worker)
2025-04-04 09:44:35,405.89,533.48,0.5,triggered
2025-04-04 09:44:36,405.89,400.39,0.86,ignored (worker)
2025-04-04 09:44:36,405.89,522.79,0.36,triggered
2025-04-04 09:44:37,405.89,399.92,0.85,ignored (worker)
2025-04-04 09:44:37,405.89,522.48,0.35,triggered
2025-04-04 09:44:38,405.89,399.76,0.86,ignored (worker)
2025-04-04 09:44:38,405.89,521.68,0.49,triggered
2025-04-04 09:44:39,405.89,400.0,0.86,ignored (worker)
2025-04-04 09:44:39,405.89,525.03,0.37,triggered
2025-04-04 09:44:40,405.89,399.9,0.86,ignored (worker)
2025-04-04 09:44:41,405.89,399.9,0.86,ignored (worker)
2025-04-04 09:44:42,405.89,400.33,0.86,ignored (worker)
2025-04-04 09:44:43,405.89,400.46,0.86,ignored (worker)
2025-04-04 09:44:44,405.89,400.48,0.87,ignored (worker)
2025-04-04 09:44:45,405.89,400.53,0.86,ignored (worker)
2025-04-04 09:44:46,405.89,399.81,0.86,ignored (worker)
2025-04-04 09:44:47,405.89,399.74,0.86,ignored (worker)
2025-04-04 09:44:48,405.89,400.0,0.87,ignored (worker)
2025-04-04 09:44:49,405.89,400.52,0.86,ignored (worker)
2025-04-04 09:44:50,405.89,400.02,0.87,ignored (worker)
2025-04-04 09:44:51,405.89,399.72,0.86,ignored (worker)
2025-04-04 09:44:52,405.89,399.87,0.86,ignored (worker)
2025-04-04 09:44:53,405.89,400.4,0.86,ignored (worker)
2025-04-04 09:44:54,405.89,400.14,0.84,ignored (worker)
2025-04-04 09:44:55,405.89,401.13,0.84,ignored (worker)
2025-04-04 09:44:56,405.89,401.56,0.85,ignored (worker)
2025-04-04 09:44:57,405.89,401.07,0.86,ignored (worker)
2025-04-04 09:44:58,405.89,401.46,0.86,ignored (worker)
2025-04-04 09:44:59,405.89,400.61,0.87,ignored (worker)
2025-04-04 09:44:59,405.89,303.2,0.68,triggered
2025-04-04 09:45:00,405.89,270.39,0.91,triggered
2025-04-04 09:45:01,405.89,241.64,0.92,triggered
2025-04-04 09:45:02,405.89,560.41,0.93,triggered
2025-04-04 09:45:11,405.89,380.38,0.92,triggered
2025-04-04 09:45:12,405.89,254.33,0.9,triggered
2025-04-04 09:45:15,405.89,359.91,0.92,triggered
2025-04-04 09:45:19,405.89,536.97,0.91,triggered
2025-04-04 09:45:21,405.89,547.1,0.91,triggered
2025-04-04 09:45:22,405.89,252.3,0.91,triggered
2025-04-04 09:45:23,405.89,252.05,0.91,triggered
2025-04-04 09:45:24,405.89,251.81,0.91,triggered
2025-04-04 09:45:25,405.89,252.28,0.9,triggered
2025-04-04 09:45:26,405.89,541.73,0.91,triggered
2025-04-04 09:45:27,405.89,540.58,0.91,triggered
2025-04-04 09:45:28,405.89,545.65,0.91,triggered
2025-04-04 09:45:29,405.89,248.61,0.91,triggered
2025-04-04 09:45:30,405.89,540.77,0.91,triggered
2025-04-04 09:45:31,405.89,542.34,0.91,triggered
2025-04-04 09:45:32,405.89,291.76,0.91,triggered
2025-04-04 09:45:33,405.89,291.47,0.92,triggered
2025-04-04 09:45:34,405.89,537.74,0.91,triggered
2025-04-04 09:45:35,405.89,570.96,0.92,triggered
2025-04-04 09:45:36,405.89,542.73,0.91,triggered
2025-04-04 09:45:37,405.89,251.44,0.9,triggered
2025-04-04 09:45:38,405.89,250.85,0.9,triggered
2025-04-04 09:45:39,405.89,251.19,0.9,triggered
2025-04-04 09:45:40,405.89,259.54,0.9,triggered
2025-04-04 09:45:41,405.89,537.61,0.9,triggered
2025-04-04 09:45:43,405.89,537.66,0.91,triggered
2025-04-04 09:45:43,405.89,535.76,0.89,triggered
2025-04-04 09:45:44,405.89,534.4,0.89,triggered
2025-04-04 09:45:45,405.89,534.63,0.89,triggered
2025-04-04 09:45:46,405.89,534.94,0.89,triggered
2025-04-04 09:45:47,405.89,535.14,0.89,triggered
2025-04-04 09:45:48,405.89,535.57,0.89,triggered
2025-04-04 09:45:49,405.89,535.39,0.89,triggered
2025-04-04 09:45:50,405.89,535.82,0.9,triggered
2025-04-04 09:45:51,405.89,535.76,0.91,triggered
2025-04-04 09:45:52,405.89,535.96,0.9,triggered
2025-04-04 09:45:53,405.89,535.78,0.91,triggered
2025-04-04 09:45:55,405.89,255.69,0.92,triggered
2025-04-04 09:45:56,405.89,228.29,0.92,triggered
2025-04-04 09:45:57,405.89,228.23,0.91,triggered
2025-04-04 09:45:58,405.89,536.43,0.89,triggered
2025-04-04 09:45:59,405.89,537.38,0.9,triggered
2025-04-04 09:46:00,405.89,208.27,0.9,triggered
2025-04-04 09:46:01,405.89,541.61,0.9,triggered
2025-04-04 09:46:02,405.89,217.06,0.91,triggered
2025-04-04 09:46:03,405.89,539.37,0.9,triggered
2025-04-04 09:46:04,405.89,557.92,0.89,triggered
2025-04-04 09:46:05,405.89,582.17,0.93,triggered
2025-04-04 09:46:06,405.89,582.84,0.92,triggered
2025-04-04 09:46:07,405.89,582.83,0.92,triggered
2025-04-04 09:46:08,405.89,567.43,0.9,triggered
2025-04-04 09:46:09,405.89,550.63,0.88,triggered
2025-04-04 09:46:10,405.89,590.1,0.93,triggered
2025-04-04 09:46:11,405.89,344.42,0.86,triggered
2025-04-04 09:46:13,405.89,139.58,0.91,triggered
2025-04-04 09:46:14,405.89,112.44,0.94,triggered
2025-04-04 09:46:15,405.89,124.98,0.94,triggered
2025-04-04 09:46:16,405.89,159.77,0.95,triggered
2025-04-04 09:46:17,405.89,168.37,0.93,triggered
